time,open,high,low,close,volume,symbol,target_date
2026-05-25 07:00:00,9.0,9.0,8.9,8.9,2100,HMR,2026-05-25
2026-05-25 07:00:00,34.0,34.0,34.0,34.0,1100,HMS,2026-05-25
2026-05-25 07:00:00,16.3,16.3,16.3,16.3,3300,HPD,2026-05-25
2026-05-25 07:00:00,4.39,4.39,4.37,4.37,86600,HPX,2026-05-25
2026-05-25 07:00:00,13.8,13.95,13.8,13.95,131700,HT1,2026-05-25
2026-05-25 07:00:00,38.0,38.5,38.0,38.5,5100,HTC,2026-05-25
2026-05-25 07:00:00,16.0,16.0,15.1,15.9,6900,ICG,2026-05-25
2026-05-25 07:00:00,5.81,5.82,5.74,5.74,168500,IDI,2026-05-25
2026-05-25 07:00:00,22.8,22.8,22.7,22.8,1200,IDV,2026-05-25
2026-05-25 07:00:00,9.79,9.79,9.7,9.79,1458600,IJC,2026-05-25
2026-05-25 07:00:00,5.5,5.7,5.5,5.6,18600,ILA,2026-05-25
2026-05-25 07:00:00,6.7,6.7,6.7,6.7,200,ILC,2026-05-25
2026-05-25 07:00:00,46.5,46.65,46.0,46.3,14000,IMP,2026-05-25
2026-05-25 07:00:00,3.81,3.81,3.73,3.73,43500,JVC,2026-05-25
2026-05-25 07:00:00,48.6,48.75,47.95,48.4,784500,KDC,2026-05-25
2026-05-25 07:00:00,5.5,5.5,5.5,5.5,4100,KGM,2026-05-25
2026-05-25 07:00:00,2.83,2.84,2.82,2.82,5900,KMR,2026-05-25
2026-05-25 07:00:00,22.9,23.0,22.0,22.0,46900,L14,2026-05-25
2026-05-25 07:00:00,11.9,11.9,11.6,11.6,7500,LAI,2026-05-25
2026-05-25 07:00:00,28.5,28.9,28.0,28.6,25600,LBM,2026-05-25
2026-05-25 07:00:00,7.8,8.2,7.7,8.0,69600,LDP,2026-05-25
2026-05-25 07:00:00,4.5,4.5,4.5,4.5,100,LG9,2026-05-25
2026-05-25 07:00:00,89.0,90.5,89.0,90.5,600,LHC,2026-05-25
2026-05-25 07:00:00,33.6,34.3,33.6,34.3,8800,LSG,2026-05-25
2026-05-25 07:00:00,32.0,32.0,32.0,32.0,6000,MA1,2026-05-25
2026-05-25 07:00:00,12.3,12.3,12.2,12.2,200,MAC,2026-05-25
2026-05-25 07:00:00,24.8,25.0,24.75,24.8,10183000,MBB,2026-05-25
2026-05-25 07:00:00,10.0,10.8,8.5,8.5,800,MBT,2026-05-25
2026-05-25 07:00:00,7.7,7.7,7.5,7.6,39900,MCF,2026-05-25
2026-05-25 07:00:00,2.4,2.4,2.4,2.4,9700,MCG,2026-05-25
